0,已知某两减因表的以下条件:(1)$q_x^{\prime(2)}=2 q_x^{\prime(1)}$(2)$q_x^{\prime(1)}+q_x^{\prime(2)}=q_x^{(r)}+0.18$则$q_x^{r(2)}=( )$。,0.66,0.80,0.60,0.82,C,A. 0.66
1,设随机变量$X_1 、 X_2$相互独立，它们的分布列分别为:$$X_1 \sim(\begin{array}{ccc}0 & 1 & 2 \\0.5 & 0.3 & 0.2\end{array})，X_2 \sim(\begin{array}{cccc}0 & 1 & 2 & 3 \\0.4 & 0.3 & 0.2 & 0.1\end{array})$$令$S=X_1+X_2$，则$P_S(2)=$。,0.07,0.20,0.17,0.27,D,"首先，根据题目给出的信息，可以知道$X_1$的概率分布为：$P(X_1=0)=0.5, P(X_1=1)=0.3, P(X_1=2)=0.2$$X_2$的概率分布为：$P(X_2=0)=0.4, P(X_2=1)=0.3, P(X_2=2)=0.2, P(X_2=3)=0.1$那么，$S$的概率分布为：$P(S=0)=P(X_1=0)+P(X_2=0)=0.4+0.1=0.5$$P(S=1)=P(X_1=1)+P(X_2=0)=0.3+0.4=0.7$$P(S=2)=P(X_1=2)+P(X_2=0)=0.2+0.4=0.6$$P(S=3)=P(X_1=3)+P(X_2=0)=0.2+0.1=0.3$所以，$P(S=2)=P(X_1=2)+P(X_2=0)=0.2$所以答案为B. 0.20。"
2,对于一个两减因生存模型，已知:$q_x^{\prime(2)}=1 / 8，11 q_x^{(1)}=1 / 4，q_{x+1}^{(1)}=1 / 3$，则$q_x^{\prime(1)}=$,1/7,1/10,1/5,3/4,A,B. 1/10
3,原保险人自留该保单组合风险损失的方差为( )。(1)$\lambda \operatorname{Var}(X_I)$;(2)$\lambda \int_{-\infty}^M x^2 f(x) \mathrm{d} x$(3)$\lambda\left[\int_0^M x^2 f(x) \mathrm{d} x+M^2 P(X>M)\right],(3),(1),(2),(1) (2),A,A. (1)
4,一个离散概率分布有如下性质:$(1) p_k=c(1+1 / k) p_{k-1}，k=1，2，\cdots ;(2) p_0=0.5$，则$c=( )$。,0.35,0.25,0.29,0.42,C,B. 0.25
5,假设安全附加系数$\theta=0.1$，用正态近似法计算，总理赔额超过保费收人的概率$P(S>(1+\theta) E(S))=( )$。,0.2,0.4,0.1,0.3,B,B. 0.4
6,假设某车险实际损失额X的分布函数为：$$F(x)=1-0.9 e^{-0.02 x}-0.1 e^{-0.0001 x}，x \geq 0$$假设保单规定了保单限额为 5000 元，则平均理赔额为( )。,168.56,208.54,325.15,144.33,D,B. 208.54
7,已知$S(x)=\frac{\sqrt{100-x}}{10}(0 \leqslant x \leqslant 100)$，则$\frac{\mu_{10}}{\dot{e}_{36}}=$。,0.13,0.0013,0.00013,0.013,C,首先，我们分别求出期望值和方差。期望值E(X) = ∑xP(X) = ∑x(1/10) = 1/5方差Var(X) = ∑(x-E(X))^2P(X) = (1/5)所以，μ = E(X) = 0.2方差var = Var(X) = 0.04所以，μ10/μ36 = sqrt(10/100) / sqrt(1/36) = 10/36 = 5/18即答案为B. 0.0013
8,设X_1与X_2是两个相互独立的随机变量，如果$Z=\max(X_1，X_2)，Y=\min(X_1，X_2)$，则下列选项错误的是( )。,若X_1与X_2都服从指数分布，则Z不服从指数分布,Z的密度函数为X_1与X_2密度函数的乘积,若X_1与X_2都服从指数分布，则Y也服从指数分布,Y的生存函数是X_1与X_2生存函数的乘积,B,C. 若X_1与X_2都服从指数分布，则Y也服从指数分布。
9,已知某随机变量$X$的生存函数为$S(x)=-\frac{1}{60^3} x^3+1$，且$0 \leqslant x \leqslant 60$，并有$E(X)=45$，则${ }_3 m_4=( )$。,0.000054,0.000027,0.000026,0.00043,D,我们首先根据给定的生存函数$S(x)$计算期望值$E(X)$。$E(X) = \int_0^x s(t)dt = (-\frac{1}{60^3} x^3 + 1)x - \int_0^x \frac{1}{60^3} t^3 dt$经过计算，我们可以得到$E(X) = (-\frac{1}{60^3} x^4 + x) - \left(-\frac{1}{60^2} \frac{x^4}{4} + x^2\right) = 45$从这个方程中，我们可以解出$x=5.89244$。接下来，我们计算${_3 m_4}$。${_3 m_4} = E(X) - (x-1) \cdot P(X=x)$我们计算$P(X=x)$，其中$x=5.89244$：$P(X=x) = \int_0^x s(t)dt = (-\frac{1}{60^3} x^3 + 1)x - \int_0^x \frac{1}{60^3} t^3 dt$经过计算，我们可以得到$P(X=x) = (-\frac{1}{60^2} \frac{x^4}{4} + x^2) - (-\frac{1}{60^2} \frac{5.89244^4}{4} + 5.89244) = 0.000026$将$E(X)$和$P(X=x)$的值代入${_3 m_4}$的方程中，我们可以得到：${_3 m_4} = 45 - (5.89244-1) \cdot 0.000026 = 0.000054$所以，${_3 m_4} = 0.000054$。因此，选项A是正确的。
10,设死亡力函数为:$\mu_x=\frac{1}{100-x}，0 \leqslant x \leqslant 100$，则$P(30<x \leqslant 35 \mid x>20)=$。,0.0625,0.0327,0.0728,0.0428,A,"题目中给出的死亡率函数为分段函数，即：μ = { 1/100 - x, 0 <= x <= 100. }要求 P(30 < x <= 35 | x > 20)，即在 x > 20 的条件下，30 < x <= 35 的概率。根据条件概率的计算公式，P(A | B) = P(A and B) / P(B)，我们需要计算三个部分：1. P(x > 20) : 此部分对应的概率为 1 -  SurvivalFunction(20) = 1 - 0.799 = 0.2912. SurvivalFunction(35) : 此部分对应的概率为 1/100 - 35/100 = 0.4003. P(30 < x <= 35) : 此部分对应的概率为 1 - 0.999 = 0.001根据乘法规则，P(A and B) = P(A) * P(B)，所以 P(x > 20 and 30 < x <= 35) = 0.291 * 0.001 = 0.000291。然后，将 P(x > 20 and 30 < x <= 35) 除以 P(x > 20) 来得到 P(30 < x <= 35 | x > 20)，即 0.000291 / 0.291 = 0.00728。所以，答案是选项 C. 0.0728。"
11,一个双减因模型的信息如下：$\mu_{x+t}^{(1)}=\frac{t}{100}，\mu_{x+t}^{(2)}=\frac{1}{100}(t \geqslant 0)$则$E(T \mid J=2)$为,7.85,7.42,7.50,7.63,D,B. 7.42
12,如果当$20 \leqslant x \leqslant 25$时，死力$\mu_x=0.001$，则${ }_{2|2} q_{20}=( )$。,0.004,0.001,0.003,0.002,D,C. 0.003
13,对于一个三减因生存模型，已知:$q_{80}^{(1)}=0.25，q_{80}^{(2)}=0.30，q_{80}^{(3)}=0.20$，每一种终止原因在各年龄内均服从均匀分布，则$p^{\prime \prime(1)}=( )$。,0.72,0.52,0.63,0.75,C,A. 0.72
14,已知某三减因表各减因的联合单减因表在各年龄上满足均匀分布，且$q_x^{(1)}=0.1，q_x^{(2)}=0.04，q_x^{\prime(3)}=0.0625$，则$1000 q_x^{(1)}=( )$。,94.96,95.96,93.96,90.96,A,A. 94.96
15,已知:$S(x)=\frac{1}{10} \sqrt{100-x}，0 \leqslant x \leqslant 100$，则年龄为 19 岁的人在 36 岁至 75 岁之间死亡的概率为 ( )。,1/3,1/8,1/9,1/6,A,B. 1/8
16,设$f_x$为活过$x$岁并在$[x，x+n]$区间上死亡的人在单位区间上生存的平均年数，已知$l_{25}=10000，l_{30}=9600，{ }_5 m_{25}=0.008，{ }_5 m_{30}=0.003$，则$f_{25}=$。,6,1,9,7,B,B. 1
17,已知某三减因表的各减因在各年龄上满足均匀分布假设，$q_x^1=0.48，q_x^2=0.32，q_x^3=0.16$，则$q_x^{\prime 1}=___$。,0.9,0.7,0.6,0.8,D,A. 0.9
18,对于一个双减因模型，已知独立终止率满足:$q_x^{\prime(1)}=0.2，q_x^{\prime(2)}=0.4$，在各伴随单风险模型中，每一个原因在年龄内均服从均匀分布，则终止概率$q_x^{(2)}=( )$。,0.4281,0.2572,0.3619,0.2944,C,"终止概率q_x^{(2)}的计算公式为：q_x^{(2)} = Σ[q_x'(1-x_i) * x_i]，其中x_i表示每一个原因在年龄内的随机变量，取值范围为[0,1]。由于各伴随单风险模型中，每一个原因在年龄内均服从均匀分布，所以q_x'(1-x_i) * x_i = 1/2 for i=1 to n，其中n表示原因的数量。将已知数值代入，得q_x^{(2)} = 0.2 * 0.8 + 0.4 * 0.2 = 0.4281。所以，选项A. 0.4281是正确的。"
19,已知一个三减因生存模型，已知:$\mu_x^{1}t=0.2，\mu_x^{2}t=0.3，\mu_x^{3}t=0.5(t \geqslant 0)$，则$q_x^{2}=____$。,0.15,0.22,0.19,0.10,C,A. 0.15
20,某寿险产品所有淢因可以归因于死亡$(j=1)$、残疾$(j=2)$或者退休$(j=3)$，且各减因的危险率函数在各年龄区间内均为常数。已知年龄为 52 岁的人独立终止率$q_{52}^{\prime(1)}=0.020$，$q_{52}^{\prime(2)}=0.030，q_{52}^{\prime(3)}=0.180$，则终止概率$q_{52}^{(2)}=( )$。,0.02042,0.02696,0.02389,0.01455,B,首先，根据题目给出的信息，可以得知52岁人的死亡、残疾和退休的概率分别对应于参数1、2和3。其次，根据题目中给出的危险率函数性质，即各因素危险率在各个年龄段内均为常数，可以利用分段积分求和计算q_52(2)的值。在52岁死亡的情况下，需要考虑三个可能的原因(死亡、残疾、退休)，分别对应的概率为1-q_52'(1)、q_52'(2)、q_52'(3)。因此，q_52(2)=1-q_52'(1)+q_52'(2)=0.020+0.030=0.050。所以，正确答案为A. 0.02042。
21,已知具有两个终止原因的多减因模型，终止力分别为:$\mu_{x+t}^{(1)}=\frac{t}{100}，\mu_{x+t}^{(2)}=\frac{1}{100}(t \geqslant 0)$，给定状态在$t$时刻终止，则$J$的条件分布律正确的为 ( )。(1)$h(j \mid t)=\left\{\begin{array}{ll}\mu_{x+t}^{(1)} / \mu_{x+t}^\tau=\frac{t}{t+1}，& (j=1) \\ \mu_{x+t}^{(2)} / \mu_{x+t}^\tau=\frac{1}{t+1}，& (j=2)\end{array} ;(2) h(j \mid t)=\frac{t}{t+1}，j=2 ;\right.$(3)$h(j \mid t)=\frac{1}{t+1}，j=1$。,(1) (2),(1),(1) (3),(2),B,B. (1)
22,考虑两减因生存模型，其终止力如下:$\mu_x^{(1)}(t)=1 /[100-(x+t)]，\mu_x^{(2)}(t)=2 /[100-(x+t)]，t<100-x$。如果$x=50$，则$h(1 \mid T=t)$和$h(2 \mid T=t)$的值分别为 ( )。,1/2，1/2,1/4，3/4,2/3，1/3,1/3，2/3,D,C. 2/3，1/3
23,下列表达式中与${ }_k p_x$等价的是 () 。,$\frac{S(x+k-1)}{S(x)}$,$\frac{S(x+k+1)}{S(x+1)}$,$p_{x+1} p_{x+2} \cdots p_{x+k}$,$p_x \cdot p_{x+1} \cdots p_{x+k-1}$,D,C. $p_{x+1} p_{x+2} \cdots p_{x+k}$解析： ${p}_k p_x$ 表示从 $x$ 到 $x+k-1$ 的概率密度函数的 k阶原点偏导数。所以与 ${p}_k p_x$ 等价的选项是 $p_{x+1} p_{x+2} \cdots p_{x+k}$。
24,假设X服从[0，10]均匀分布，设中心死亡率为m_x，则m_$为( )。,2/9,1/3,3/8,3/5,A,A. 2/9
25,设新生儿的生存函数为$S(x)=1-\frac{x}{100}(0 \leqslant x<100)$，则对于一个 40 岁的人，下列计算中正确的是( )。(1) 生存函数为$\frac{60-t}{40}$;(2) 死亡力函数为$\frac{1}{60-t}$;(3) 密度函数为$\frac{1}{60}$。,(2)(3),(1)(3),(1)(2),(1)(2)(3),A,题目中给出的生存函数S(x)=1-x/100(0≤x<100)，其中x的取值范围是0-100，表示新生儿的生存率，即新生儿的存活率。(1)生存函数表示在一定时间内能够存活的概率，所以它取值在0-1之间。题目中给出的是一个40岁的人，所以正确的计算结果是(40-1)/100=0.39，所以生存函数为0.39，选项(1)错误。(2)死亡率函数表示一个人活到某一年龄的概率，所以它取值在0-1之间。题目中给出的是一个40岁的人，所以正确的计算结果是1-0.71=0.29，所以死亡力函数为0.29，选项(2)错误。(3)密度函数表示在生存期间，每年存活率与死亡率的平均值。根据概率论知识，密度函数在生存函数的地方取值。所以正确的计算结果是(1-0.71)*0.39=0.0716，所以密度函数为0.0716，选项(3)正确。所以，答案是选项(3)，即密度函数为0.0716。
26,设在两减因模型中，每一减因均服从均匀分布，$q_x^{(\tau)}=0.6，p_x^{\prime(1)}=0.8，q_x^{(1)}=0.3$，则r=。,3/5,2/5,1/3,4/5,A,B. 2/5
27,某保险公司的理赔额统计表明，若某笔理赔额为$X$元，则变量$Y=\ln X$服从正态分布 (理赔额遵从对数正态分布)，其均值为 6.012 ，方差为 1.792 ，则某笔理赔额大于 1200 元的概率与理赔额小于 200 元的概率之差为,0.046,-0.087,0.037,-0.029,B,C. 0.037
